##########################################################
# Ostrich sorted net output file.
# Input options:
#    export_sorted_list -plotname design_openrcx_customrules_vs_invs_-40C -datatype xcap -filename sorted_xcap_customrules_-40.txt 
#
# golden_setname = invs
# target_setname = openrcx
#
# Each line represents a net pair, with fields in the
# following order.
#   - golden xcap 
#   - target xcap 
#   - absolute difference
#   - signed difference
#   - percent error
#   - notes
#
# Non-excluded nets are listed first, followed
# by excluced nets.
##############################################
net26,req_msg[3] NaN 0.000082 NaN NaN NaN { NF golden}
_101_,net26 NaN 0.000000 NaN NaN NaN { NF golden}
net1,req_msg[0] NaN 0.000076 NaN NaN NaN { NF golden}
net18,net61 NaN 0.000041 NaN NaN NaN { NF golden}
_158_,clknet_1_1_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
net11,resp_msg[3] NaN 0.000011 NaN NaN NaN { NF golden}
_055_,dpath.a_lt_b$in1[8] NaN 0.000140 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net45 NaN 0.000168 NaN NaN NaN { NF golden}
_048_,net11 NaN 0.000344 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net44 NaN 0.000312 NaN NaN NaN { NF golden}
_101_,net21 NaN 0.000016 NaN NaN NaN { NF golden}
_168_,net68 NaN 0.000000 NaN NaN NaN { NF golden}
net27,req_msg[20] NaN 0.000000 NaN NaN NaN { NF golden}
_126_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_109_,net79 NaN 0.000000 NaN NaN NaN { NF golden}
_110_,net79 NaN 0.000000 NaN NaN NaN { NF golden}
net18,net52 NaN 0.002893 NaN NaN NaN { NF golden}
_142_,net1 NaN 0.000000 NaN NaN NaN { NF golden}
_101_,_159_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[1],net36 NaN 0.000102 NaN NaN NaN { NF golden}
_101_,net12 NaN 0.000319 NaN NaN NaN { NF golden}
_066_,dpath.a_lt_b$in0[13] NaN 0.000250 NaN NaN NaN { NF golden}
net21,net79 NaN 0.000357 NaN NaN NaN { NF golden}
_105_,clknet_2_3_0_clk NaN 0.000038 NaN NaN NaN { NF golden}
_071_,_112_ NaN 0.000455 NaN NaN NaN { NF golden}
_110_,net72 NaN 0.000343 NaN NaN NaN { NF golden}
_067_,net104 NaN 0.000020 NaN NaN NaN { NF golden}
_152_,net79 NaN 0.000059 NaN NaN NaN { NF golden}
_101_,_158_ NaN 0.000186 NaN NaN NaN { NF golden}
_055_,dpath.a_lt_b$in1[6] NaN 0.000007 NaN NaN NaN { NF golden}
_059_,_061_ NaN 0.000290 NaN NaN NaN { NF golden}
req_msg[22],resp_msg[6] NaN 0.000000 NaN NaN NaN { NF golden}
_126_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,net70 NaN 0.000049 NaN NaN NaN { NF golden}
_078_,_101_ NaN 0.000070 NaN NaN NaN { NF golden}
net22,req_msg[29] NaN 0.000029 NaN NaN NaN { NF golden}
_084_,clknet_2_1_0_clk NaN 0.000412 NaN NaN NaN { NF golden}
_101_,_157_ NaN 0.000256 NaN NaN NaN { NF golden}
_055_,dpath.a_lt_b$in1[5] NaN 0.000294 NaN NaN NaN { NF golden}
net31,resp_msg[5] NaN 0.000196 NaN NaN NaN { NF golden}
_059_,_060_ NaN 0.000076 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[0],net103 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],net74 NaN 0.000204 NaN NaN NaN { NF golden}
_168_,net36 NaN 0.000322 NaN NaN NaN { NF golden}
_154_,clknet_2_3_0_clk NaN 0.000056 NaN NaN NaN { NF golden}
_173_,clknet_2_1_0_clk NaN 0.000158 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net36 NaN 0.000411 NaN NaN NaN { NF golden}
_101_,_156_ NaN 0.000747 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_019_,_101_ NaN 0.000373 NaN NaN NaN { NF golden}
_020_,_101_ NaN 0.000000 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net26 NaN 0.000000 NaN NaN NaN { NF golden}
clk,req_msg[2] NaN 0.000000 NaN NaN NaN { NF golden}
_101_,_155_ NaN 0.000000 NaN NaN NaN { NF golden}
_013_,_126_ NaN 0.000043 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],net60 NaN 0.000007 NaN NaN NaN { NF golden}
_145_,net9 NaN 0.000136 NaN NaN NaN { NF golden}
_177_,dpath.a_lt_b$in1[15] NaN 0.000031 NaN NaN NaN { NF golden}
_106_,_112_ NaN 0.000073 NaN NaN NaN { NF golden}
_168_,net20 NaN 0.000018 NaN NaN NaN { NF golden}
_054_,dpath.a_lt_b$in0[3] NaN 0.000256 NaN NaN NaN { NF golden}
net5,req_msg[30] NaN 0.000000 NaN NaN NaN { NF golden}
net51,resp_msg[8] NaN 0.000000 NaN NaN NaN { NF golden}
_109_,net32 NaN 0.000016 NaN NaN NaN { NF golden}
_161_,dpath.a_lt_b$in1[9] NaN 0.000090 NaN NaN NaN { NF golden}
_124_,_125_ NaN 0.000181 NaN NaN NaN { NF golden}
_035_,_069_ NaN 0.000076 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net16 NaN 0.000228 NaN NaN NaN { NF golden}
_042_,_043_ NaN 0.000029 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,net36 NaN 0.000034 NaN NaN NaN { NF golden}
_101_,_154_ NaN 0.000072 NaN NaN NaN { NF golden}
clknet_2_2_0_clk,net13 NaN 0.000206 NaN NaN NaN { NF golden}
_106_,_111_ NaN 0.000492 NaN NaN NaN { NF golden}
clknet_1_1_0_clk,net31 NaN 0.000247 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in1[15] NaN 0.000076 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],net45 NaN 0.000013 NaN NaN NaN { NF golden}
_177_,net70 NaN 0.000000 NaN NaN NaN { NF golden}
_035_,_068_ NaN 0.000215 NaN NaN NaN { NF golden}
net22,net41 NaN 0.000256 NaN NaN NaN { NF golden}
_177_,net64 NaN 0.000022 NaN NaN NaN { NF golden}
net23,net55 NaN 0.000042 NaN NaN NaN { NF golden}
_035_,_067_ NaN 0.000745 NaN NaN NaN { NF golden}
_161_,net82 NaN 0.000158 NaN NaN NaN { NF golden}
net24,net64 NaN 0.000158 NaN NaN NaN { NF golden}
_016_,dpath.a_lt_b$in1[13] NaN 0.000134 NaN NaN NaN { NF golden}
_176_,dpath.a_lt_b$in0[14] NaN 0.000158 NaN NaN NaN { NF golden}
_066_,net55 NaN 0.000005 NaN NaN NaN { NF golden}
net26,reset NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[4],net47 NaN 0.000369 NaN NaN NaN { NF golden}
_007_,net68 NaN 0.000342 NaN NaN NaN { NF golden}
_162_,clknet_2_1_0_clk NaN 0.000132 NaN NaN NaN { NF golden}
_024_,clknet_2_3_0_clk NaN 0.000105 NaN NaN NaN { NF golden}
_050_,net77 NaN 0.000263 NaN NaN NaN { NF golden}
_004_,_115_ NaN 0.000198 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[14],net68 NaN 0.000014 NaN NaN NaN { NF golden}
_050_,net75 NaN 0.000344 NaN NaN NaN { NF golden}
_101_,_151_ NaN 0.000419 NaN NaN NaN { NF golden}
_002_,ctrl.state.out[2] NaN 0.000006 NaN NaN NaN { NF golden}
net23,net36 NaN 0.000012 NaN NaN NaN { NF golden}
_062_,_086_ NaN 0.000174 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[14],net64 NaN 0.000287 NaN NaN NaN { NF golden}
_112_,dpath.a_lt_b$in1[12] NaN 0.000126 NaN NaN NaN { NF golden}
_170_,_172_ NaN 0.000775 NaN NaN NaN { NF golden}
_137_,net103 NaN 0.001273 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[9],net10 NaN 0.000039 NaN NaN NaN { NF golden}
_101_,_149_ NaN 0.000777 NaN NaN NaN { NF golden}
_092_,net74 NaN 0.000467 NaN NaN NaN { NF golden}
_067_,_178_ NaN 0.000133 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[4],net27 NaN 0.000011 NaN NaN NaN { NF golden}
net24,net39 NaN 0.003354 NaN NaN NaN { NF golden}
_161_,net55 NaN 0.000040 NaN NaN NaN { NF golden}
_035_,dpath.a_lt_b$in0[14] NaN 0.000029 NaN NaN NaN { NF golden}
req_msg[28],req_msg[8] NaN 0.000000 NaN NaN NaN { NF golden}
_049_,net57 NaN 0.000000 NaN NaN NaN { NF golden}
_111_,ctrl.state.out[2] NaN 0.000082 NaN NaN NaN { NF golden}
net15,resp_msg[6] NaN 0.000000 NaN NaN NaN { NF golden}
_101_,_148_ NaN 0.000058 NaN NaN NaN { NF golden}
_062_,_084_ NaN 0.000420 NaN NaN NaN { NF golden}
_118_,net36 NaN 0.000158 NaN NaN NaN { NF golden}
net1,net79 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[4],net13 NaN 0.000160 NaN NaN NaN { NF golden}
_101_,_147_ NaN 0.000084 NaN NaN NaN { NF golden}
_050_,net44 NaN 0.000864 NaN NaN NaN { NF golden}
_033_,net70 NaN 0.000185 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in1[8] NaN 0.000309 NaN NaN NaN { NF golden}
_062_,clknet_2_1_0_clk NaN 0.000022 NaN NaN NaN { NF golden}
_118_,net26 NaN 0.000239 NaN NaN NaN { NF golden}
_062_,_083_ NaN 0.000044 NaN NaN NaN { NF golden}
net27,net68 NaN 0.000070 NaN NaN NaN { NF golden}
_101_,_146_ NaN 0.000159 NaN NaN NaN { NF golden}
req_msg[13],req_msg[26] NaN 0.000000 NaN NaN NaN { NF golden}
_096_,_103_ NaN 0.000064 NaN NaN NaN { NF golden}
_075_,net68 NaN 0.000000 NaN NaN NaN { NF golden}
_034_,_181_ NaN 0.000005 NaN NaN NaN { NF golden}
_033_,net55 NaN 0.000365 NaN NaN NaN { NF golden}
_070_,_072_ NaN 0.000250 NaN NaN NaN { NF golden}
_092_,net102 NaN 0.000069 NaN NaN NaN { NF golden}
_102_,net36 NaN 0.000084 NaN NaN NaN { NF golden}
net27,net55 NaN 0.000010 NaN NaN NaN { NF golden}
_007_,net13 NaN 0.000022 NaN NaN NaN { NF golden}
_101_,_145_ NaN 0.000418 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[2],net57 NaN 0.000000 NaN NaN NaN { NF golden}
_172_,dpath.a_lt_b$in1[12] NaN 0.000000 NaN NaN NaN { NF golden}
net26,net36 NaN 0.000169 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in1[6] NaN 0.000011 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[2],net55 NaN 0.000295 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in0[15] NaN 0.000157 NaN NaN NaN { NF golden}
_152_,_153_ NaN 0.000071 NaN NaN NaN { NF golden}
_034_,_180_ NaN 0.000158 NaN NaN NaN { NF golden}
_111_,net93 NaN 0.000240 NaN NaN NaN { NF golden}
_070_,_071_ NaN 0.000201 NaN NaN NaN { NF golden}
_111_,net92 NaN 0.000399 NaN NaN NaN { NF golden}
_058_,net79 NaN 0.000035 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,dpath.a_lt_b$in1[9] NaN 0.000319 NaN NaN NaN { NF golden}
_074_,dpath.a_lt_b$in1[1] NaN 0.000000 NaN NaN NaN { NF golden}
_143_,_145_ NaN 0.000013 NaN NaN NaN { NF golden}
clknet_2_3_0_clk,dpath.a_lt_b$in1[5] NaN 0.000000 NaN NaN NaN { NF golden}
_092_,dpath.a_lt_b$in0[9] NaN 0.000158 NaN NaN NaN { NF golden}
_075_,net46 NaN 0.000186 NaN NaN NaN { NF golden}
_111_,net83 NaN 0.000289 NaN NaN NaN { NF golden}
_069_,_070_ NaN 0.000084 NaN NaN NaN { NF golden}
_102_,net17 NaN 0.000000 NaN NaN NaN { NF golden}
req_msg[28],resp_msg[8] NaN 0.000000 NaN NaN NaN { NF golden}
net1,net36 NaN 0.000000 NaN NaN NaN { NF golden}
net27,net36 NaN 0.000063 NaN NaN NaN { NF golden}
_111_,net80 NaN 0.000255 NaN NaN NaN { NF golden}
net3,net68 NaN 0.000075 NaN NaN NaN { NF golden}
net30,net68 NaN 0.000025 NaN NaN NaN { NF golden}
_016_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[3],dpath.a_lt_b$in1[3] NaN 0.000572 NaN NaN NaN { NF golden}
_002_,clknet_2_2_0_clk NaN 0.000000 NaN NaN NaN { NF golden}
_111_,net73 NaN 0.000063 NaN NaN NaN { NF golden}
_111_,net68 NaN 0.000000 NaN NaN NaN { NF golden}
_058_,dpath.a_lt_b$in1[6] NaN 0.000000 NaN NaN NaN { NF golden}
_102_,_158_ NaN 0.000030 NaN NaN NaN { NF golden}
_057_,dpath.a_lt_b$in0[6] NaN 0.000031 NaN NaN NaN { NF golden}
clk,clknet_0_clk NaN 0.000016 NaN NaN NaN { NF golden}
_024_,_153_ NaN 0.000269 NaN NaN NaN { NF golden}
net30,net55 NaN 0.000009 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in0[12] NaN 0.000000 NaN NaN NaN { NF golden}
net2,net36 NaN 0.000090 NaN NaN NaN { NF golden}
net31,net70 NaN 0.000089 NaN NaN NaN { NF golden}
_127_,net36 NaN 0.000235 NaN NaN NaN { NF golden}
_016_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
_111_,net58 NaN 0.000158 NaN NaN NaN { NF golden}
_093_,dpath.a_lt_b$in1[6] NaN 0.000126 NaN NaN NaN { NF golden}
_111_,net57 NaN 0.000189 NaN NaN NaN { NF golden}
req_msg[29],resp_msg[11] NaN 0.000062 NaN NaN NaN { NF golden}
_111_,net55 NaN 0.000042 NaN NaN NaN { NF golden}
_038_,net108 NaN 0.000360 NaN NaN NaN { NF golden}
_111_,dpath.a_lt_b$in1[2] NaN 0.000342 NaN NaN NaN { NF golden}
_045_,_078_ NaN 0.000027 NaN NaN NaN { NF golden}
_014_,_127_ NaN 0.000303 NaN NaN NaN { NF golden}
net29,net36 NaN 0.000021 NaN NaN NaN { NF golden}
net3,net36 NaN 0.000111 NaN NaN NaN { NF golden}
net30,net36 NaN 0.000024 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[14] NaN 0.000016 NaN NaN NaN { NF golden}
_112_,_180_ NaN 0.000001 NaN NaN NaN { NF golden}
_042_,net57 NaN 0.000196 NaN NaN NaN { NF golden}
_111_,dpath.a_lt_b$in1[1] NaN 0.000000 NaN NaN NaN { NF golden}
_036_,_071_ NaN 0.000038 NaN NaN NaN { NF golden}
_088_,_105_ NaN 0.000178 NaN NaN NaN { NF golden}
_111_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[5],net79 NaN 0.000000 NaN NaN NaN { NF golden}
_119_,net97 NaN 0.000164 NaN NaN NaN { NF golden}
net5,req_msg[13] NaN 0.000037 NaN NaN NaN { NF golden}
_029_,dpath.a_lt_b$in0[10] NaN 0.000022 NaN NaN NaN { NF golden}
_163_,dpath.a_lt_b$in0[9] NaN 0.000251 NaN NaN NaN { NF golden}
_036_,_069_ NaN 0.000092 NaN NaN NaN { NF golden}
_000_,net33 NaN 0.000059 NaN NaN NaN { NF golden}
_109_,dpath.a_lt_b$in0[0] NaN 0.000035 NaN NaN NaN { NF golden}
net31,net36 NaN 0.000103 NaN NaN NaN { NF golden}
net6,net68 NaN 0.000276 NaN NaN NaN { NF golden}
_101_,_137_ NaN 0.000197 NaN NaN NaN { NF golden}
_101_,dpath.a_lt_b$in1[12] NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[5],net70 NaN 0.000928 NaN NaN NaN { NF golden}
_040_,clknet_2_1_0_clk NaN 0.000491 NaN NaN NaN { NF golden}
_039_,clknet_2_1_0_clk NaN 0.000113 NaN NaN NaN { NF golden}
_178_,net70 NaN 0.000053 NaN NaN NaN { NF golden}
_036_,_068_ NaN 0.001201 NaN NaN NaN { NF golden}
_004_,_101_ NaN 0.000088 NaN NaN NaN { NF golden}
_162_,net102 NaN 0.000082 NaN NaN NaN { NF golden}
_067_,net70 NaN 0.000105 NaN NaN NaN { NF golden}
_093_,dpath.a_lt_b$in1[2] NaN 0.000000 NaN NaN NaN { NF golden}
_178_,net64 NaN 0.000313 NaN NaN NaN { NF golden}
net32,net37 NaN 0.000333 NaN NaN NaN { NF golden}
net32,net36 NaN 0.000163 NaN NaN NaN { NF golden}
_036_,_067_ NaN 0.000381 NaN NaN NaN { NF golden}
_037_,_084_ NaN 0.000042 NaN NaN NaN { NF golden}
_005_,_116_ NaN 0.000276 NaN NaN NaN { NF golden}
_025_,net49 NaN 0.000083 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net79 NaN 0.000194 NaN NaN NaN { NF golden}
_162_,net82 NaN 0.000007 NaN NaN NaN { NF golden}
_180_,_181_ NaN 0.000000 NaN NaN NaN { NF golden}
_101_,_135_ NaN 0.000034 NaN NaN NaN { NF golden}
_071_,net1 NaN 0.000000 NaN NaN NaN { NF golden}
_042_,dpath.a_lt_b$in0[7] NaN 0.000076 NaN NaN NaN { NF golden}
_119_,net68 NaN 0.000048 NaN NaN NaN { NF golden}
net36,net96 NaN 0.000000 NaN NaN NaN { NF golden}
_111_,_158_ NaN 0.000186 NaN NaN NaN { NF golden}
_109_,_142_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net73 NaN 0.000340 NaN NaN NaN { NF golden}
net36,net93 NaN 0.000181 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net72 NaN 0.000181 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net70 NaN 0.000000 NaN NaN NaN { NF golden}
_043_,dpath.a_lt_b$in1[6] NaN 0.000114 NaN NaN NaN { NF golden}
_179_,_180_ NaN 0.000035 NaN NaN NaN { NF golden}
net36,net86 NaN 0.000032 NaN NaN NaN { NF golden}
_026_,_042_ NaN 0.000080 NaN NaN NaN { NF golden}
_119_,net55 NaN 0.000000 NaN NaN NaN { NF golden}
_051_,net69 NaN 0.000060 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[5],net36 NaN 0.000256 NaN NaN NaN { NF golden}
_051_,net103 NaN 0.000257 NaN NaN NaN { NF golden}
_120_,net48 NaN 0.000043 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net56 NaN 0.000000 NaN NaN NaN { NF golden}
net36,net76 NaN 0.000114 NaN NaN NaN { NF golden}
_051_,dpath.a_lt_b$in1[1] NaN 0.000000 NaN NaN NaN { NF golden}
_030_,_101_ NaN 0.000000 NaN NaN NaN { NF golden}
_008_,net48 NaN 0.000065 NaN NaN NaN { NF golden}
_065_,dpath.a_lt_b$in1[12] NaN 0.000130 NaN NaN NaN { NF golden}
_162_,net55 NaN 0.000181 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,net70 NaN 0.000155 NaN NaN NaN { NF golden}
_156_,dpath.a_lt_b$in1[7] NaN 0.000000 NaN NaN NaN { NF golden}
_162_,net52 NaN 0.000010 NaN NaN NaN { NF golden}
net37,net85 NaN 0.000072 NaN NaN NaN { NF golden}
net34,net35 0.000623 NaN NaN NaN NaN { NF target}
clknet_2_1_0_clk,net65 NaN 0.000075 NaN NaN NaN { NF golden}
_121_,dpath.a_lt_b$in0[6] NaN 0.000204 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,net64 NaN 0.000361 NaN NaN NaN { NF golden}
net36,net66 NaN 0.000563 NaN NaN NaN { NF golden}
_028_,clknet_2_1_0_clk NaN 0.000295 NaN NaN NaN { NF golden}
_063_,_084_ NaN 0.000000 NaN NaN NaN { NF golden}
_120_,net36 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net43 NaN 0.000038 NaN NaN NaN { NF golden}
net36,net63 NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[13],dpath.a_lt_b$in1[13] NaN 0.000141 NaN NaN NaN { NF golden}
net36,net61 NaN 0.000038 NaN NaN NaN { NF golden}
net36,net59 NaN 0.000264 NaN NaN NaN { NF golden}
net36,net60 NaN 0.000338 NaN NaN NaN { NF golden}
_049_,_146_ NaN 0.000071 NaN NaN NaN { NF golden}
_051_,net44 NaN 0.000007 NaN NaN NaN { NF golden}
net36,net57 NaN 0.000218 NaN NaN NaN { NF golden}
_155_,dpath.a_lt_b$in0[6] NaN 0.000347 NaN NaN NaN { NF golden}
_076_,dpath.a_lt_b$in0[4] NaN 0.000090 NaN NaN NaN { NF golden}
net36,net56 NaN 0.000188 NaN NaN NaN { NF golden}
clknet_2_1_0_clk,net52 NaN 0.000331 NaN NaN NaN { NF golden}
_027_,_055_ NaN 0.000068 NaN NaN NaN { NF golden}
_162_,net36 NaN 0.000071 NaN NaN NaN { NF golden}
_065_,dpath.a_lt_b$in1[10] NaN 0.000000 NaN NaN NaN { NF golden}
net36,net52 NaN 0.000067 NaN NaN NaN { NF golden}
net36,net51 NaN 0.000088 NaN NaN NaN { NF golden}
_050_,_145_ NaN 0.000025 NaN NaN NaN { NF golden}
net36,net48 NaN 0.000389 NaN NaN NaN { NF golden}
dpath.a_lt_b$in0[3],net68 NaN 0.000036 NaN NaN NaN { NF golden}
net36,net47 NaN 0.000193 NaN NaN NaN { NF golden}
_054_,_075_ NaN 0.000000 NaN NaN NaN { NF golden}
dpath.a_lt_b$in1[15],net25 NaN 0.000014 NaN NaN NaN { NF golden}
net36,net44 NaN 0.000082 NaN NaN NaN { NF golden}
_071_,_072_ NaN 0.000126 NaN NaN NaN { NF golden}
net36,net41 NaN 0.007645 NaN NaN NaN { NF golden}
net36,net40 NaN 0.000070 NaN NaN NaN { NF golden}
net36,net38 NaN 0.000026 NaN NaN NaN { NF golden}
_090_,_112_ NaN 0.000076 NaN NaN NaN { NF golden}
_112_,net96 NaN 0.000000 NaN NaN NaN { NF golden}
_112_,_168_ NaN 0.000181 NaN NaN NaN { NF golden}
_112_,net95 NaN 0.000181 NaN NaN NaN { NF golden}
_166_,clknet_2_1_0_clk NaN 0.000194 NaN NaN NaN { NF golden}
net38,net64 NaN 0.000037 NaN NaN NaN { NF golden}
_060_,net79 NaN 0.000044 NaN NaN NaN { NF golden}
net40,net79 NaN 0.000618 NaN NaN NaN { NF golden}
_112_,net89 NaN 0.000000 NaN NaN NaN { NF golden}
_112_,net88 NaN 0.000186 NaN NaN NaN { NF golden}
_105_,dpath.a_lt_b$in0[9] NaN 0.000033 NaN NaN NaN { NF golden}
_026_,dpath.a_lt_b$in0[7] NaN 0.000000 NaN NaN NaN { NF golden}
_011_,_055_ NaN 0.000061 NaN NaN NaN { NF golden}
_084_,dpath.a_lt_b$in0[11] NaN 0.000267 NaN NaN NaN { NF golden}
_112_,_167_ NaN 0.000013 NaN NaN NaN { NF golden}
_111_,_151_ NaN 0.000389 NaN NaN NaN { NF golden}
_060_,net74 NaN 0.000029 NaN NaN NaN { NF golden}
net9,req_msg[17] NaN 0.000000 NaN NaN NaN { NF golden}
_062_,_063_ NaN 0.000010 NaN NaN NaN { NF golden}
_034_,net36 NaN 0.000022 NaN NaN NaN { NF golden}
